Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12,273.21435546875,244.1999969482422,286.3210144042969,607.9931640625,509.0233154296875,193.7787322998047,430.6000061035156,275.4722525277038,250.3699951171875,291.613842224268,627.939784558569,509.5511194130969,195.86849924763862,442.3299865722656,271.4460210796085,243.75,283.30512258449664,606.7552442025384,497.05307240824305,191.1090271797132,426.55999755859375,274.74292397164845,250.24000549316406,291.2842728658537,627.0812350986922,507.2506574723947,195.69851973704638,442.1499938964844,48398000,31190100,24829900,24493300,26574900,154935300,58513500
2025-11-13,272.6948547363281,237.5800018310547,278.19207763671875,608.8717041015625,501.205810546875,186.8394775390625,401.989990234375,276.4413491841305,243.75,282.45627365196606,616.6187572691151,511.3735209246628,191.4189763426968,424.5,271.83564282199285,236.5,276.8638649512614,601.993193452889,499.2140928412288,183.82981362374773,396.3399963378906,273.85374352181776,243.0500030517578,281.9569519907634,612.0463872625083,508.1967287528611,191.02901978717685,423.1300048828125,49602800,41401700,29494000,20973800,25273100,207423100,118948000
2025-11-14,272.15533447265625,234.69000244140625,276.0350036621094,608.4424438476562,508.0672607421875,190.14910888671875,404.3500061035156,275.70200347225597,238.72999572753906,278.1820807042813,612.6553687237855,509.4813936811572,190.98901295495202,412.19000244140625,269.3479639093673,232.88999938964844,270.3327588398133,594.2062431482154,495.3800287197931,180.56016596493993,382.7799987792969,270.7965900477885,235.05999755859375,271.04178706348836,600.7852061056304,496.166765720741,182.8399142970662,386.29998779296875,47431300,38956700,31647200,20724100,28505700,186591900,105506700
2025-11-17,267.2099609375,232.8699951171875,284.63330078125,601.0048217773438,505.3883972167969,186.5795135498047,408.9200134277344,270.2371271729127,234.60000610351562,293.55120856159544,610.6686515784111,509.9992285471841,188.9792438771453,423.9599914550781,265.48159771217263,229.19000244140625,283.1852862901624,594.4058732487083,502.8190947602184,184.29976516169708,398.739990234375,268.5687054184609,233.25,285.392279437324,608.0230519623859,506.34444359286346,185.9495778546046,398.739990234375,45018300,59919000,52670200,16501300,19092800,173628900,102214300
2025-11-18,267.19000244140625,222.5500030517578,283.8943176269531,596.6920776367188,491.74517822265625,181.340087890625,401.25,270.4569347049811,230.1999969482422,288.4081743957296,602.6520806612418,500.89712400975867,184.7797126313021,408.8999938964844,265.0719890725528,222.4199981689453,277.8225797399186,582.8053290854997,484.76419755903834,179.6302689297591,393.7099914550781,269.7376065335732,228.10000610351562,287.52939388700526,590.612218909938,493.31862192366924,183.3598703733926,405.3800048828125,45677300,60608400,49158700,25500600,33815100,213598900,80688600
2025-11-19,268.3089294433594,222.69000244140625,292.4127502441406,589.3343505859375,485.1027526855469,186.49952697753906,403.989990234375,271.9555110777923,223.74000549316406,303.39782684502376,594.3359951431619,493.13934080841636,187.8393762025218,411.7799987792969,265.2517925781922,218.52000427246094,286.2411417953812,580.2794874440681,480.8305097576304,182.8099296469334,398.5,265.2817633125939,223.74000549316406,286.77042153983126,592.7286370493186,488.0704229659532,184.76970592228736,406.17999267578125,40424500,58335600,68198900,24744700,23245300,247246400,72047700
2025-11-20,266.0010986328125,217.13999938964844,289.05731201171875,588.1663208007812,477.3404846191406,180.6201629638672,395.2300109863281,275.17250947675234,227.41000366210938,306.0042898345543,605.706930555967,492.4460215630244,195.97847686300787,428.94000244140625,265.67142054546326,216.74000549316406,288.2783714658303,582.375956312388,474.41716428973194,179.83025642841662,394.739990234375,270.5768036466949,227.0500030517578,304.1268355762142,602.4923362369276,491.5879641710541,195.92847930218133,414.6300048828125,45823600,50309000,62025200,20603000,26802500,343504800,113548800
2025-11-21,271.2361755371094,220.69000244140625,299.2534484863281,593.2578125,471.04486083984375,178.86036682128906,391.0899963378906,273.0744516711978,222.2100067138672,303.50767860502685,597.1213460929463,477.8293938228302,184.5397359279593,402.79998779296875,265.4216397990326,215.17999267578125,293.4513334764558,580.88848479756,467.20362215472323,172.91100782704066,383.760009765625,265.70137680880595,216.35000610351562,296.0178540164301,587.517412968027,477.4103368698009,181.22010834266524,402.32000732421875,59030800,68490500,74137700,21052600,31769200,346926200,100460600
2025-11-24,275.6620788574219,226.27999877929688,318.14776611328125,612.0264282226562,472.92059326171875,182.52996826171875,417.7799987792969,276.7410558404627,227.3300018310547,319.0465694557707,615.6703584886146,475.8139832068258,183.4798609481747,421.7200012207031,270.64675212306133,222.27000427246094,309.17996886834777,596.6321908004635,466.9542001322548,176.4606271183833,401.0899963378906,270.64675212306133,222.55999755859375,310.70789188393536,597.7203367937327,473.9183160323131,179.47030653663683,402.1700134277344,65585800,54318400,85165100,23554900,34421000,256618300,96806400
2025-11-25,276.7110900878906,229.6699981689453,323.0011901855469,635.1576538085938,475.90374755859375,177.80047607421875,419.3999938964844,280.1179060838009,230.52000427246094,328.3838617048627,635.9862849922763,478.0588322743821,178.14043506786686,420.4800109863281,274.9926967216935,223.8000030517578,317.2190369667809,617.2675924687619,463.8313270788984,169.53138015579162,405.95001220703125,275.012667049666,226.3800048828125,325.767421144808,622.9580871825591,472.9904142849383,174.89079203873564,414.4200134277344,46914200,39379300,88632100,25213000,28019800,320600300,71915600
2025-11-26,277.29052734375,229.16000366210938,319.5159606933594,632.5520629882812,484.3943786621094,180.24020385742188,426.5799865722656,279.26868736786383,231.75,324.0597758686898,637.2941320349476,487.1979770584782,182.8899220695924,426.94000244140625,276.3714044558947,228.77000427246094,316.36024396458464,630.5753884422047,480.10418316215106,178.22043661727494,416.8900146484375,276.70108254872224,230.74000549316406,320.2449508538883,636.6252677780955,485.2025316262965,181.6100638206842,423.95001220703125,33431400,38497900,51373400,15209500,25709100,183852000,63463000
2025-11-28,278.5893249511719,233.22000122070312,319.74560546875,646.8681640625,490.88958740234375,176.98056030273438,430.1700134277344,278.73917862681736,233.2899932861328,326.40656970987055,646.9679727244463,491.5081706450152,179.2703020816569,432.92999267578125,275.73198274965245,230.22000122070312,316.3602205188893,634.4389389877349,485.54177754838196,176.48061521713345,426.20001220703125,277.0008150112318,231.24000549316406,322.9312800436979,635.0179876534709,486.48962635446395,178.99033405428943,426.5899963378906,20135600,20292300,26018600,11033200,14386700,121332800,36252900
2025-12-01,282.8353576660156,233.8800048828125,314.4627990722656,639.7999267578125,485.6315612792969,179.90025329589844,430.1400146484375,283.1550658399818,235.8000030517578,319.41606123931075,644.242508725797,488.7444513856018,180.2802164760195,433.6600036621094,275.88187257202503,232.25,313.46415578589995,636.6951341862962,483.5463243869077,173.66093259662904,425.2900085449219,277.75011957449965,233.22000122070312,317.26898426885936,638.4821234657416,487.32770213243884,174.7408159055669,425.32000732421875,46587700,42904000,41183000,13029900,23964000,188131000,57463600
2025-12-02,285.9224548339844,234.4199981689453,315.38153076171875,646.01953125,488.8841552734375,181.44007873535156,429.239990234375,287.1313151163589,238.97000122070312,317.948051296999,646.7882651016448,492.3761849539621,185.63961443898967,436.79998779296875,282.36578537497866,233.5500030517578,313.4841146313127,637.0046400682228,485.2125428025972,179.98023235974816,422.1199951171875,282.7354345985028,235.00999450683594,316.3102616947243,641.2675300698932,485.6116258193264,181.7400335835938,430.80999755859375,53669500,45785400,35854700,11640900,19562700,182632200,69336600
2025-12-03,283.8843688964844,232.3800048828125,319.1963806152344,638.5320434570312,476.64208984375,179.57028198242188,446.739990234375,288.35019153510143,233.3800048828125,321.14371687287894,647.7665988470103,483.13724409881166,182.4299686383783,447.9200134277344,283.0351573834178,230.61000061035156,313.67388407801036,636.4854785031988,474.1178525596479,179.09033894604931,431.1099853515625,285.9324708384744,233.35000610351562,315.4614642178001,643.3340098224904,475.23529714339696,181.06012391136443,432.1000061035156,43538700,35495100,41838300,11134300,34615100,165138000,87483000
